mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_359,CCC(=O)CO,9.27952,1.97063,1.67949,3.84,50.24,-0.2429,-0.0073,0.2356,723.3895,0.116949,-307.58009,-307.572434,-307.571489,-307.612431,25.279,-1293.71020494,-1301.348244488,-1309.053427499,-1205.245868647
gdb_41954,C1CC2COCC(O1)O2,2.33676,2.01575,1.67952,1.3443,69.55,-0.2328,0.078,0.3108,915.2791,0.16331,-460.166607,-460.159777,-460.158833,-460.197495,28.127,-1813.1922755721,-1825.7926562921,-1836.4615643101,-1682.807828043
gdb_83882,CC1OCOC2C(O)C12,2.1872,1.89631,1.38719,2.4155,70.51,-0.234,0.0736,0.3076,1007.6162,0.159915,-460.142228,-460.134091,-460.133147,-460.174552,31.841,-1797.8942336611,-1809.674460118,-1820.343368136,-1668.410889056
gdb_16223,CC1=CCCC12CC2,2.74448,2.25157,1.41861,0.1584,81.59,-0.2119,0.0346,0.2465,948.2671,0.177857,-311.879772,-311.871912,-311.870968,-311.911706,30.702,-1946.73372088,-1959.5775750921,-1970.840106624,-1813.529875414
gdb_132774,c1c(c(c(cn1)F)N)N,2.33983,1.81708,1.02609,3.4813,72.61,-0.2118,-0.0015,0.2103,1068.1445,0.114889,-458.148417,-458.14078,-458.139836,-458.180169,29.911,-1532.757248454,-1541.296390926,-1549.593314924,-1429.331842583
gdb_5155,c1ccn(c1)CC#N,5.41924,1.31188,1.2468,3.2316,67.91,-0.2207,0.0069,0.2276,969.223,0.109062,-341.622653,-341.615678,-341.614734,-341.65489,25.277,-1488.866131449,-1496.932759644,-1504.637315146,-1395.349092688
gdb_52371,C(COC(=O)C#N)C=O,5.94922,0.59452,0.55012,2.2697,65.88,-0.2763,-0.0787,0.1976,1835.6611,0.097935,-473.855599,-473.846173,-473.845229,-473.892212,30.515,-1470.1130249841,-1476.641001111,-1484.344929104,-1376.440363991
gdb_62839,CC1(O)C2CC11CCN21,2.59992,1.82732,1.49107,2.1436,80.94,-0.2017,0.0694,0.2711,984.3614,0.169703,-403.006731,-402.998561,-402.997617,-403.038635,33.435,-1837.2735609561,-1849.922259869,-1861.184163892,-1701.04512211
gdb_86956,CC1CC(OC=O)C=C1,4.50032,0.80227,0.73394,4.4225,80.22,-0.2597,-0.0006,0.259,1555.1599,0.158677,-423.065642,-423.056726,-423.055782,-423.100434,32.385,-1886.5116821501,-1897.8037066051,-1908.4726146231,-1758.833053429
gdb_123236,COCCOCCC=O,11.77541,0.39674,0.39173,2.7754,78.93,-0.2549,-0.0265,0.2283,2703.0001,0.17844,-461.34516,-461.333832,-461.332888,-461.384165,36.865,-1924.8932701351,-1936.448220861,-1948.3031208891,-1786.231351387
gdb_70141,OC12CC1N=COC2=O,2.50717,2.0782,1.30407,1.6698,63.0,-0.2509,-0.0294,0.2215,916.1009,0.101004,-473.847125,-473.839868,-473.838924,-473.878834,27.768,-1464.7955137181,-1472.684556866,-1480.388484859,-1368.045548589
gdb_110084,OCC1C(C#C)N1C=O,1.82425,1.75945,1.37298,3.9264,72.7,-0.2517,0.0038,0.2556,1033.7149,0.12201,-437.831428,-437.822459,-437.821515,-437.865143,32.551,-1591.2787377941,-1599.871218531,-1608.761138534,-1482.6726176191
gdb_2688,CCOCC#CC,10.77854,0.86876,0.82045,0.7785,70.9,-0.2413,0.043,0.2843,1417.4841,0.145323,-309.686648,-309.677328,-309.676384,-309.723916,30.209,-1593.061490863,-1602.322268685,-1611.806439711,-1485.446834908
gdb_10158,OCCC(C=O)C#C,2.70924,1.26559,0.90421,1.1384,67.96,-0.2551,-0.0346,0.2205,1225.6763,0.126731,-383.704057,-383.694575,-383.69363,-383.739323,32.294,-1563.804511247,-1572.075079867,-1580.96499987,-1458.9214019691
gdb_41131,C1OC23C=CC4C2NC134,2.96769,2.30245,1.72771,1.3535,72.17,-0.2206,-0.017,0.2036,808.7807,0.125588,-400.579398,-400.573384,-400.572439,-400.609248,26.041,-1569.8034972871,-1580.250894628,-1589.140187122,-1459.0280784991
gdb_124299,CC(=O)Cc1cnno1,5.04333,0.94189,0.80263,5.1999,67.66,-0.2695,-0.0371,0.2324,1349.7513,0.110302,-453.945733,-453.937173,-453.936229,-453.980905,29.507,-1514.4019826951,-1522.36193436,-1530.658858358,-1413.0875171001
gdb_61367,CN(CC(=O)C#N)C=O,4.17561,0.79913,0.77653,2.3653,69.62,-0.2667,-0.1041,0.1626,1443.7707,0.110221,-453.978617,-453.969057,-453.968113,-454.014444,31.888,-1535.036988651,-1542.369431316,-1550.666355314,-1434.133541451
gdb_122932,CCCCCC(O)C=O,5.76515,0.48399,0.46518,2.2147,84.83,-0.2716,-0.0362,0.2354,2383.0635,0.202874,-425.447633,-425.436521,-425.435577,-425.485183,39.037,-2125.5292327411,-2138.9974584081,-2152.0383504461,-1972.8393502981
gdb_107697,CC12OC3(CO)C1OC23,3.19804,1.36803,1.13353,1.7625,68.38,-0.2429,0.049,0.292,1100.5108,0.133179,-458.848616,-458.84033,-458.839386,-458.881473,31.443,-1613.9926810671,-1623.902303195,-1633.385219203,-1498.2147605311
gdb_80480,CC1C2OC(C)C(C)C12,2.24535,1.52038,1.324,1.3162,84.77,-0.2327,0.0757,0.3084,1147.0784,0.206078,-388.285348,-388.276179,-388.275235,-388.318747,36.015,-2160.369787439,-2175.057890602,-2188.09878264,-2005.331138809
gdb_32987,CCCc1cncnc1,4.6212,0.86255,0.77693,2.8092,84.03,-0.2468,-0.0369,0.21,1505.4187,0.161448,-382.133539,-382.125048,-382.124103,-382.16775,30.846,-1904.918403647,-1916.4771194271,-1927.145399936,-1776.7710257031
gdb_51883,C1COC(OC1)CC=O,4.1146,0.91208,0.78869,4.0364,72.87,-0.2479,-0.0205,0.2273,1433.3612,0.159105,-460.177204,-460.168582,-460.167638,-460.211607,31.474,-1819.8419884451,-1831.317873037,-1841.986781055,-1691.663235051
gdb_46914,O=C1CCC2OC2CO1,3.26792,1.36507,1.04775,2.6941,67.72,-0.2676,0.0046,0.2722,1103.7257,0.137107,-458.972652,-458.965056,-458.964112,-459.005306,28.897,-1691.8263873911,-1702.168990729,-1711.651906737,-1575.9210825281
gdb_29508,Cc1c[nH]c2c1COC2,3.07595,1.50166,1.02849,2.6321,79.54,-0.1957,0.0451,0.2408,1143.0987,0.149628,-401.978423,-401.970248,-401.969304,-402.011364,30.373,-1819.8526560981,-1830.7211119781,-1840.797023991,-1697.6459058571
gdb_1551,COCC(O)C#C,4.02162,1.68703,1.26032,1.8302,59.54,-0.2598,0.0296,0.2894,936.8375,0.121879,-345.596027,-345.587465,-345.58652,-345.629143,29.347,-1399.862764925,-1407.821461572,-1416.119013079,-1302.757629702
gdb_65105,OC1(CC1)C12CC1CC2,3.09825,1.3118,1.15778,1.2687,82.55,-0.2387,0.0785,0.3172,1160.9718,0.182498,-387.045141,-387.036652,-387.035708,-387.078064,34.047,-2009.9803529901,-2023.318056785,-2035.172956813,-1868.013971848
gdb_111354,OCC1N2CC2C11CC1,2.56494,1.4075,1.0839,2.469,78.65,-0.2339,0.0639,0.2978,1172.8934,0.171103,-403.075288,-403.06681,-403.065866,-403.108391,32.952,-1880.293695469,-1892.74912161,-1904.011025633,-1744.817639914
gdb_96203,CC1COCC=C1C#C,2.71916,1.35816,0.95387,0.8004,86.83,-0.2299,-0.019,0.2108,1233.1801,0.158759,-385.869771,-385.860964,-385.86002,-385.903048,33.669,-1900.2767195741,-1911.6377700191,-1922.306678037,-1771.90343839
gdb_28292,c1cn2cc(oc2n1)N,5.39579,1.35572,1.08499,5.0915,70.27,-0.2002,0.0276,0.2277,1031.8322,0.103977,-432.898142,-432.891263,-432.890319,-432.929248,26.791,-1472.609883295,-1480.736124845,-1488.440052838,-1375.377363745
gdb_21202,CNc1nnn(n1)C,7.14114,1.32818,1.14078,2.3499,65.44,-0.217,-0.0105,0.2064,1032.8168,0.120298,-392.147985,-392.140063,-392.139119,-392.180619,27.193,-1372.018935577,-1380.377982966,-1388.675534473,-1271.141216246
gdb_11568,CCC(C)OC1CC1,3.47913,1.22321,0.9694,0.9785,79.28,-0.2349,0.0882,0.323,1285.0669,0.198185,-350.191436,-350.181821,-350.180877,-350.226144,35.275,-2005.287213179,-2018.8062670751,-2031.254790617,-1860.197092235
gdb_122433,CC1(C)CC1CCCO,4.29489,0.58337,0.55979,1.3936,90.74,-0.2564,0.081,0.3373,2088.9896,0.226639,-389.484279,-389.472943,-389.471999,-389.521306,41.245,-2284.8581604041,-2299.9635570521,-2314.1904411,-2118.7251526541
gdb_69772,OC12CC1C1CC(C2)O1,3.03451,1.62382,1.44421,2.7557,73.35,-0.2371,0.0743,0.3114,971.4118,0.161184,-422.994324,-422.987202,-422.986258,-423.025298,30.094,-1841.7589952881,-1854.1767708891,-1864.845678907,-1711.6845372051
gdb_126941,CCNc1nc(no1)O,6.56644,0.81122,0.73299,4.8418,68.94,-0.2263,0.0209,0.2472,1507.1684,0.124819,-471.216739,-471.208082,-471.207138,-471.250903,31.005,-1535.5138954911,-1544.300904018,-1553.190824021,-1426.573313019
gdb_78866,CC1C2C3N2C1C31CC1,2.74413,1.73948,1.324,1.7421,82.11,-0.2306,0.0742,0.3048,1033.0576,0.172028,-365.937776,-365.930163,-365.929218,-365.969447,30.955,-1930.679530624,-1943.678379559,-1954.939656073,-1794.5609058531
gdb_55931,NC(=O)CC1CC2NC12,4.02763,0.94095,0.86497,2.584,75.45,-0.2273,0.0367,0.2641,1364.5425,0.159656,-419.195635,-419.186636,-419.185692,-419.231266,33.122,-1807.208349748,-1818.447663447,-1829.116571465,-1679.696010912
gdb_17412,OC1CC11CC2CC12,4.16506,1.55761,1.50943,1.4954,71.84,-0.231,0.0733,0.3043,919.3948,0.153899,-347.748906,-347.74159,-347.740646,-347.780161,29.016,-1728.280895237,-1739.688381348,-1749.76492087,-1607.7659092601
gdb_65135,CC1(CN1)C1C2CCN12,2.91677,1.40469,1.26825,1.9593,81.53,-0.2217,0.0739,0.2956,1109.5139,0.183717,-383.192307,-383.183914,-383.18297,-383.225172,32.992,-1941.4532326451,-1954.8505497951,-1966.705449823,-1799.090265815
gdb_23241,CC1C2C(O)C2C1=NO,2.54845,1.36061,1.18767,1.2246,75.95,-0.2305,0.0128,0.2433,1119.2088,0.145992,-439.007749,-438.998751,-438.997807,-439.041147,33.962,-1701.5791322691,-1711.9305207331,-1722.0064327461,-1579.4031299691
gdb_112509,CC1C(CO)OC1C#N,2.25095,1.25938,1.08688,3.841,71.52,-0.2677,-0.006,0.2617,1201.5349,0.146836,-439.07299,-439.063722,-439.062778,-439.10765,33.293,-1742.5184469381,-1752.700407972,-1762.776319985,-1621.134360996
gdb_11943,CC12CCC1(O2)C=O,3.28386,1.80108,1.45412,2.9483,67.27,-0.2558,-0.0381,0.2177,903.1545,0.128384,-383.722902,-383.715142,-383.714197,-383.754882,28.602,-1575.629918352,-1584.9810574701,-1593.870977473,-1468.6848145001
gdb_91166,CC1CC2C=CC1C2O,2.32946,1.74721,1.45078,1.5312,81.42,-0.2396,0.0187,0.2583,1028.4091,0.184827,-387.101547,-387.093651,-387.092707,-387.13327,32.626,-2045.375625644,-2059.0854422761,-2070.940342304,-1902.6562337021
gdb_9000,C(CC(=O)C=O)C=O,4.73977,0.90356,0.77851,1.9732,60.45,-0.2584,-0.107,0.1514,1343.942,0.102889,-419.702211,-419.693394,-419.692449,-419.737736,28.542,-1426.312896784,-1433.223025892,-1440.926953885,-1334.707250437
gdb_38118,C1C2C=CC3CCC12C3,2.39379,2.16347,1.55449,0.2687,86.56,-0.2257,0.0181,0.2438,953.1885,0.186972,-349.946557,-349.939798,-349.938854,-349.977071,29.667,-2084.793858497,-2099.2177803711,-2111.072680399,-1941.5718318461
gdb_14439,CC12CC3COC1C23,4.15636,2.04311,1.76688,1.5921,70.78,-0.2215,0.0988,0.3203,813.4183,0.155483,-347.779219,-347.772602,-347.771658,-347.809531,26.777,-1747.3025755541,-1759.1486904561,-1769.225229978,-1626.1958485901
gdb_131875,c1[nH]nc(n1)OCCO,5.5822,0.82836,0.75546,3.9184,66.86,-0.2415,0.0075,0.249,1454.1332,0.126095,-471.21502,-471.20678,-471.205835,-471.249047,29.417,-1534.43520752,-1543.4838873,-1552.373179794,-1425.4086563151
gdb_27675,Cc1cc([nH]c1C#C)O,2.81654,1.28118,0.88544,1.8301,85.04,-0.1802,0.013,0.1932,1255.1513,0.122955,-400.763242,-400.754096,-400.753152,-400.796784,34.023,-1685.167261883,-1693.649301036,-1702.539221039,-1576.708606323
gdb_132687,c1c(nc(c(n1)F)F)O,3.16863,1.42276,0.98188,2.155,57.17,-0.2494,-0.0603,0.1891,1037.5454,0.065525,-537.98872,-537.982083,-537.981139,-538.020002,25.027,-1211.923819425,-1217.535632412,-1223.46057239,-1134.828691194
gdb_20098,C1CN1C12CC1CC2,4.20143,1.7083,1.50893,1.1991,75.52,-0.2107,0.09,0.3006,913.9779,0.166379,-327.861878,-327.854665,-327.853721,-327.893208,28.524,-1786.90090349,-1799.261575772,-1809.931111299,-1659.695416555
gdb_77744,CC1C(=O)C2C(O)C12O,1.99722,1.54045,1.43073,3.7022,70.03,-0.2365,-0.0092,0.2273,1046.3652,0.133215,-458.943452,-458.934378,-458.933433,-458.976795,33.882,-1673.5031245911,-1682.918269627,-1692.400558126,-1558.030173429
gdb_115529,CCC1CCC1(C)C#N,2.32002,1.12709,1.00139,4.1675,86.64,-0.2944,0.0335,0.3278,1353.7927,0.193713,-367.232768,-367.222882,-367.221938,-367.267376,36.889,-2115.4470456381,-2128.7966721041,-2141.244568137,-1967.8004530281
gdb_58306,CC(O)C(O)CC1CN1,3.09713,0.83183,0.72824,1.8136,78.83,-0.2395,0.065,0.3045,1626.9737,0.19224,-441.451942,-441.44135,-441.440406,-441.488079,38.735,-1979.628997678,-1992.534347772,-2004.982243805,-1832.429818985
gdb_52299,O=COCC1NCC1=O,4.16296,0.84838,0.74027,2.9042,67.41,-0.2612,-0.0443,0.2169,1447.4162,0.122854,-475.02761,-475.018822,-475.017878,-475.062624,30.388,-1577.708855669,-1586.414288026,-1595.304208029,-1469.6618460131
gdb_41552,C1OC2C1C1C3OC2C13,3.38718,1.89327,1.71173,3.1041,69.07,-0.2314,0.0599,0.2913,841.7196,0.138735,-421.758135,-421.752187,-421.751242,-421.788222,25.241,-1693.8908920011,-1705.26825768,-1714.750546179,-1576.6307952071
gdb_19219,O=C1C2CC2C1C#N,3.16047,2.05223,1.46206,5.0522,63.22,-0.2667,-0.0369,0.2298,830.3047,0.095857,-361.462993,-361.45632,-361.455375,-361.494103,24.617,-1400.948983004,-1408.316566173,-1415.427498161,-1313.4623057331
gdb_38257,C1C2CC11CCCCC21,2.9121,1.59949,1.30172,0.3456,89.35,-0.2655,0.0899,0.3554,1083.2839,0.210239,-351.125727,-351.118604,-351.11766,-351.156715,31.106,-2196.882026113,-2212.8546401991,-2225.895532237,-2040.5864769561
gdb_76815,CC1C2N3CC2(C3)N1C,2.82992,1.56527,1.3103,1.7214,84.34,-0.2029,0.0465,0.2495,1073.3904,0.182441,-383.089828,-383.081559,-383.080614,-383.122018,33.212,-1877.146737834,-1890.6218661001,-1902.476138619,-1734.3602024291
gdb_44420,O=C1CC2C3CC12CO3,3.48174,1.45536,1.41945,1.8009,73.59,-0.2456,-0.02,0.2256,962.1539,0.137282,-421.743975,-421.737306,-421.736362,-421.774921,27.467,-1685.005364561,-1695.930296251,-1705.413212259,-1568.284297998
gdb_133842,CC12C3C4CC1C(=N4)N23,2.85108,1.84002,1.24849,3.2329,77.94,-0.2175,-0.0503,0.1672,992.6623,0.135944,-380.81106,-380.803258,-380.802314,-380.843393,29.851,-1702.9025487501,-1713.1165127431,-1722.599428751,-1586.9476706761
gdb_60557,OC(C1CO1)C1(O)CC1,3.03397,1.18229,1.05448,1.6644,70.96,-0.2524,0.0668,0.3192,1204.0871,0.157459,-460.114151,-460.105087,-460.104142,-460.148083,34.539,-1780.2756634681,-1791.474189082,-1802.142469591,-1651.801353335
gdb_22007,CC(=N[O-])C1=[NH+]C=CN1,4.02577,1.11347,0.87703,7.7136,83.68,-0.1598,-0.0201,0.1397,1254.8826,0.124267,-434.04394,-434.035455,-434.034511,-434.077241,31.195,-1563.756820563,-1572.652388147,-1581.54230815,-1454.530721496
gdb_70375,CC1(OC2CC12N)C#N,2.41168,1.60668,1.35681,3.7005,72.3,-0.2431,0.0067,0.2498,1020.1162,0.13491,-417.971998,-417.963378,-417.962434,-418.004714,32.992,-1667.2167394291,-1676.9167735511,-1686.399689559,-1551.24617363
gdb_20430,c1nc(no1)N2CC2,6.32925,1.58971,1.34143,1.7532,59.97,-0.247,-0.0192,0.2279,865.2679,0.097326,-394.745974,-394.739716,-394.738772,-394.77695,22.581,-1280.971144731,-1288.597889117,-1295.709448614,-1192.784167416
gdb_18881,C1C2CC3CC2C1O3,3.32021,2.68557,2.4823,1.5328,69.52,-0.2363,0.0878,0.3241,696.1598,0.15834,-347.809538,-347.804157,-347.803212,-347.838563,23.782,-1766.328020925,-1778.949736951,-1789.025648964,-1644.4136898781
gdb_96432,CC1OCCNC1C=O,1.91351,1.82056,1.20614,3.3075,75.45,-0.2155,-0.0225,0.193,1115.5425,0.171405,-440.28502,-440.276306,-440.275362,-440.318306,33.098,-1875.226560294,-1887.533266802,-1898.795170825,-1739.6093152141
gdb_77162,CC1C(OC1=N)C1CO1,2.88408,1.25021,1.02858,3.2955,73.6,-0.2634,0.0275,0.2909,1207.3615,0.14693,-439.063537,-439.054921,-439.053976,-439.097383,31.496,-1736.586604361,-1747.177701263,-1757.252985767,-1614.691726093
gdb_62047,CC(OCC1CN1)C#N,3.98524,0.71837,0.66446,5.3793,77.88,-0.2563,0.0146,0.2709,1699.4271,0.157921,-419.175817,-419.166008,-419.165064,-419.2122,34.285,-1794.7723763861,-1805.5034077951,-1816.172315813,-1667.731924318
gdb_99560,COC(C#N)C(C)C#C,2.1892,1.30696,0.86825,3.4031,78.64,-0.2755,0.0128,0.2883,1331.1709,0.144125,-401.915722,-401.90533,-401.904386,-401.951366,36.487,-1780.507214289,-1789.984482716,-1800.060394729,-1659.9966208751
gdb_57958,CC(C)C(=O)OC1CC1,3.62439,0.88061,0.80336,1.7623,80.16,-0.263,0.0166,0.2796,1538.3695,0.180038,-424.254142,-424.243878,-424.242934,-424.291094,36.559,-2004.4545087361,-2016.677756547,-2028.532656575,-1864.760337683
gdb_32264,COc1c(nccn1)O,2.69771,1.65124,1.03093,0.4965,72.96,-0.2233,-0.0311,0.1923,1095.1801,0.114176,-454.00044,-453.992783,-453.991839,-454.03274,28.465,-1548.7311175581,-1557.25770985,-1565.5546338481,-1445.614446115
gdb_100914,CCC(C)C(OC)C=O,2.04145,1.11612,0.77092,1.8634,83.68,-0.2427,-0.0304,0.2124,1552.6136,0.201521,-425.431194,-425.419637,-425.418693,-425.469001,40.098,-2115.2136122901,-2128.4025964521,-2141.4434884901,-1962.68499966
gdb_83426,CC1C2OCC12N1CC1,2.99809,1.34005,1.12353,1.7419,79.29,-0.2116,0.0777,0.2893,1163.1491,0.170334,-403.065308,-403.056791,-403.055846,-403.098449,32.594,-1874.0311556491,-1886.462108939,-1897.723385453,-1738.5789454361
gdb_33649,C#CC12C3CC1CC2C3,2.79565,1.48159,1.48139,0.7081,86.76,-0.2389,0.0411,0.28,1021.8005,0.160481,-348.687552,-348.680153,-348.679209,-348.719017,30.56,-1922.608509866,-1934.8537204921,-1945.52262851,-1793.3542060461
gdb_2260,OC12CC1OC2=O,4.20817,3.10697,2.12182,4.028,46.69,-0.2686,-0.0049,0.2637,592.8122,0.077607,-380.372151,-380.366276,-380.365332,-380.401668,21.781,-1123.387947106,-1129.4779219511,-1135.404116947,-1050.510306864
gdb_62712,CC1(C)C2C3COC2C13,3.67044,1.41484,1.18778,1.5857,81.88,-0.2331,0.0891,0.3222,1106.5389,0.183425,-387.048499,-387.040623,-387.039678,-387.080293,32.142,-2012.0875282121,-2025.8098950241,-2037.664167543,-1869.4126894091
gdb_101161,CC1C(C)C1C(O)CO,2.42517,1.03725,0.85606,2.6227,82.14,-0.2505,0.0644,0.3149,1461.9447,0.203944,-425.410307,-425.399462,-425.398518,-425.446387,39.751,-2102.1068318071,-2115.7426023771,-2128.7834944151,-1948.4945111341
gdb_37905,C1C2C3CC=C4C1C2C34,3.03746,2.11288,1.96288,0.8848,83.66,-0.2072,-0.0222,0.1851,828.3288,0.162451,-348.659595,-348.653739,-348.652795,-348.689243,26.444,-1905.0652407531,-1918.278697766,-1928.947605784,-1774.67075308
gdb_114372,CCC1CN2C(C=O)C12,2.42767,1.3839,1.09989,2.1197,80.08,-0.2414,-0.0387,0.2026,1194.8668,0.170216,-403.107088,-403.098031,-403.097086,-403.141486,33.133,-1900.248481669,-1912.3405800991,-1923.601856613,-1765.585050269
gdb_30020,Cn1cnc2c1CCN2,3.19025,1.5779,1.08297,3.7244,79.34,-0.1719,0.0346,0.2065,1101.5446,0.151556,-398.154412,-398.146632,-398.145687,-398.186827,29.247,-1769.41222766,-1780.5279220861,-1790.60320659,-1646.515217519
gdb_75982,C1CC(=O)C(C(=O)C1)O,1.99534,1.93246,1.09941,4.6773,69.56,-0.2477,-0.0473,0.2004,1084.567,0.135927,-459.012772,-459.004651,-459.003707,-459.045607,30.802,-1717.0020484711,-1727.0152095841,-1736.498125592,-1601.2103227371
gdb_129091,N=C1C=NOC=CC1=O,2.67726,1.69672,1.07679,2.6586,72.23,-0.2603,-0.0907,0.1696,1024.3417,0.089293,-452.69886,-452.691549,-452.690604,-452.731596,26.663,-1359.829573252,-1366.79617817,-1373.906482649,-1270.357457505
gdb_101754,CC#CCOC(C)CO,3.35493,0.63303,0.5701,2.2859,85.33,-0.2464,0.0355,0.2819,2012.8766,0.178797,-424.189965,-424.178461,-424.177516,-424.229763,38.976,-1964.182863643,-1975.6280002941,-1987.4822728131,-1826.274583204
gdb_28279,c1c2c(c[nH]1)oc(n2)N,5.37893,1.32203,1.06219,1.7378,71.4,-0.1866,0.0285,0.2151,1046.1565,0.104675,-432.908173,-432.901326,-432.900381,-432.939025,27.37,-1478.904426074,-1487.050747912,-1494.754048396,-1381.512519238
gdb_104833,COC1(CO)CNC1=N,2.04244,1.53165,1.38672,3.6176,73.62,-0.2318,0.0219,0.2538,1082.0604,0.158589,-456.316216,-456.306722,-456.305778,-456.350364,34.8,-1746.1981597141,-1757.126228949,-1767.795136967,-1617.4992013591
gdb_43622,N=C1CC(O1)C1CCC1,5.02538,0.86889,0.78845,3.0075,81.56,-0.2572,0.0316,0.2888,1472.5303,0.171943,-403.142111,-403.133724,-403.13278,-403.175994,31.647,-1922.225729376,-1934.738258836,-1946.000162859,-1787.239130841
gdb_79470,CC1N2C3CC2C1(O)C3,2.40596,1.909,1.48117,2.0314,77.68,-0.2214,0.0721,0.2935,984.1779,0.172291,-403.098296,-403.090529,-403.089585,-403.130037,31.556,-1894.731422541,-1907.6330075811,-1918.894911604,-1758.4006997281
gdb_77404,OC1C2(O)C3NC2C13O,2.24294,2.03832,1.28129,0.8104,64.01,-0.226,0.0576,0.2836,965.7067,0.123229,-474.913142,-474.905121,-474.904177,-474.945104,31.427,-1505.879155457,-1515.065887217,-1523.95580722,-1395.916988333
gdb_60886,OC(C=O)C1(CN1)C=O,2.52,1.37574,1.13576,3.5988,67.0,-0.262,-0.0415,0.2205,1102.3369,0.121463,-475.002464,-474.993509,-474.992565,-475.036606,31.989,-1561.9295143551,-1570.530152709,-1579.420072712,-1453.3353168511
gdb_19108,CC1C2C3C4C3N1C24,4.50509,2.24116,2.17965,1.5283,69.66,-0.2156,0.0852,0.3008,718.8837,0.143978,-326.632075,-326.626151,-326.625207,-326.661684,24.712,-1643.040072677,-1654.4324985721,-1663.916042089,-1528.125604525
gdb_73959,CC1=C(CCCN1)C=O,2.30325,1.4564,0.92561,5.8921,87.76,-0.201,-0.0172,0.1838,1269.0301,0.171908,-403.194571,-403.185321,-403.184377,-403.228951,33.959,-1955.1448515161,-1967.1158407091,-1978.377744732,-1820.4701249541
gdb_4644,Cc1cc(co1)C#N,7.0947,1.26433,1.08032,4.6551,67.84,-0.2438,-0.0279,0.2159,1025.1239,0.096343,-361.517219,-361.510178,-361.509234,-361.548654,25.284,-1434.9762860381,-1442.1129458951,-1449.224505392,-1347.6935491921
gdb_44873,N=C1OC2CC1C21CN1,3.12712,1.55853,1.37992,4.0896,74.34,-0.2495,0.0283,0.2779,980.9434,0.138323,-417.962493,-417.955607,-417.954663,-417.993642,28.0,-1661.252266384,-1672.040401112,-1681.52331712,-1544.298393982
gdb_31229,CCc1c(nc[nH]1)CO,1.79003,1.67818,0.96037,3.7723,78.49,-0.2127,0.0263,0.2391,1258.1637,0.160559,-419.249541,-419.240318,-419.239374,-419.284284,33.471,-1841.0348499021,-1852.1336015851,-1862.802509603,-1712.9652830741
gdb_7105,CCCC(=N)NC=O,7.06993,0.86195,0.77931,4.4721,71.14,-0.2504,-0.0187,0.2317,1446.0517,0.153432,-381.163789,-381.154674,-381.153729,-381.198356,31.732,-1691.072749082,-1701.350091484,-1711.426003497,-1572.019859075
gdb_76105,OC1C(C#N)C1C1CO1,2.47311,1.25958,1.02369,4.6853,70.35,-0.2729,0.0194,0.2923,1185.4246,0.123132,-437.849635,-437.840958,-437.840014,-437.883763,31.148,-1602.703794157,-1611.479507522,-1620.369427525,-1494.356835199
gdb_5828,CC(C)(C)C(=O)C#C,2.8954,1.66808,1.38222,2.7488,74.38,-0.258,-0.0555,0.2025,989.1757,0.149584,-347.794788,-347.785173,-347.784229,-347.828725,34.984,-1757.072263175,-1767.0371060951,-1777.113645617,-1638.2402563361
gdb_121804,CCCNC(C)(C)C#N,3.12526,0.74444,0.70141,4.2931,87.34,-0.2374,0.0367,0.274,1754.854,0.203656,-384.48448,-384.47318,-384.472236,-384.521379,40.587,-2124.4517997881,-2137.8020537631,-2150.842945801,-1971.2492424921
gdb_127661,CN1N=CN=C(N)C1=N,2.5684,1.85571,1.08653,2.2141,78.04,-0.2045,-0.0421,0.1623,1058.2125,0.126826,-430.266048,-430.258011,-430.257067,-430.298488,30.594,-1542.256479696,-1551.432543803,-1560.322463806,-1432.129905214
gdb_952,c1cnc(cn1)O,6.0306,2.83994,1.93072,1.3923,54.78,-0.2486,-0.0474,0.2013,601.9397,0.081528,-339.491316,-339.486232,-339.485288,-339.52006,19.287,-1173.965800015,-1180.552134479,-1186.478329475,-1100.498928822
